Sale_ID,Sale_Date,Branch_Name,Car_Brand,Car_Model,Vehicle_Year,Engine_CC,Fuel_Type,Transmission,Mileage_KM,Body_Type,Color,Customer_Gender,Customer_Age,Payment_Method,Insurance_Provider,Base_Price_LKR,Discount_Rate,Final_Sale_Price_LKR,Salesperson_ID,Year,Month
4425,2022-11-25,Kandy Motors,Suzuki,Alto,2021,1500,Hybrid,Manual,33421,SUV,Red,Female,27,Bank Loan,Sri Lanka Insurance,11481495.45,0.029,11151355.53,3,2022,11
4426,2022-04-03,Negombo Auto World,Toyota,Prius,2019,1500,Petrol,Automatic,149904,Sedan,Black,Female,33,Cash,Ceylinco Insurance,6678419.83,0.079,6150656.84,5,2022,4
4427,2023-01-13,Colombo Auto Hub,Hyundai,Tucson,2021,1300,Diesel,Automatic,51164,Sedan,Red,Male,45,Leasing,Ceylinco Insurance,3174651.84,0.08,2921502.91,8,2023,1
4428,2022-11-19,Negombo Auto World,Nissan,X-Trail,2019,1000,Hybrid,Automatic,84195,Sedan,Black,Female,34,Leasing,Ceylinco Insurance,11365512.73,0.022,11118667.87,4,2022,11
4429,2022-10-08,Jaffna Vehicle Center,Honda,Vezel,2021,2500,Electric,Manual,109066,Hatchback,Silver,Female,29,Cash,None,14241051.57,0.019,13976316.16,2,2022,10
4430,2022-07-19,Kandy Motors,Hyundai,Elantra,2019,1300,Hybrid,Automatic,51295,SUV,Blue,Female,33,Leasing,Sri Lanka Insurance,11370101.29,0.06,10685429.21,1,2022,7
4431,2022-12-13,Jaffna Vehicle Center,Toyota,Prius,2016,1300,Electric,Manual,20804,SUV,Red,Female,49,Cash,HNB Assurance,6375384.8,0.007,6329540.41,4,2022,12
4432,2022-12-11,Jaffna Vehicle Center,Toyota,Hilux,2012,1000,Electric,Automatic,57148,Sedan,White,Male,34,Bank Loan,Sri Lanka Insurance,11018012.63,0.068,10267842.18,3,2022,12
4433,2022-07-16,Colombo Auto Hub,Nissan,Navara,2015,1800,Diesel,Automatic,109565,Sedan,White,Male,58,Cash,HNB Assurance,5005725.86,0.043,4792686.15,5,2022,7
4434,2022-09-26,Colombo Auto Hub,Honda,Fit,2010,1300,Hybrid,Automatic,20755,Hatchback,Silver,Male,58,Bank Loan,None,5193180.54,0.033,5023619.55,5,2022,9
4435,2023-05-29,Galle Car Traders,Nissan,Leaf,2016,2500,Diesel,Automatic,60620,Hatchback,White,Male,58,Bank Loan,Ceylinco Insurance,9001441.4,0.079,8289132.12,4,2023,5
4436,2022-09-18,Galle Car Traders,Honda,Fit,2015,2500,Diesel,Manual,41526,Hatchback,Black,Male,54,Bank Loan,None,6835917.62,0.017,6719586.18,7,2022,9
4437,2022-04-22,Colombo Auto Hub,Nissan,March,2019,2000,Electric,Automatic,131387,Pickup,Blue,Female,50,Cash,None,14430367.21,0.068,13442089.12,2,2022,4
4438,2023-03-02,Colombo Auto Hub,Nissan,Leaf,2014,1800,Diesel,Manual,131198,Sedan,White,Male,34,Bank Loan,HNB Assurance,11979140.87,0.052,11352933.84,8,2023,3
4439,2022-08-07,Negombo Auto World,Hyundai,Tucson,2013,2500,Diesel,Manual,9917,Sedan,Red,Male,28,Cash,Sri Lanka Insurance,14105530.6,0.056,13320231.22,9,2022,8
4440,2022-04-24,Kandy Motors,Honda,Fit,2018,2000,Diesel,Manual,140013,Hatchback,Red,Female,56,Bank Loan,Sri Lanka Insurance,11721671.36,0.027,11407452.32,8,2022,4
4441,2022-04-07,Negombo Auto World,Hyundai,Tucson,2010,2500,Hybrid,Manual,36810,SUV,Black,Female,26,Cash,HNB Assurance,4991625.83,0.046,4763021.27,2,2022,4
4442,2023-03-17,Colombo Auto Hub,Hyundai,Tucson,2013,1500,Diesel,Automatic,101388,SUV,Red,Female,28,Leasing,Sri Lanka Insurance,11186675.54,0.062,10487718.53,9,2023,3
4443,2022-05-31,Kandy Motors,Mitsubishi,Lancer,2022,1000,Diesel,Manual,99897,SUV,Silver,Male,63,Leasing,Ceylinco Insurance,6148332.89,0.072,5704406.35,3,2022,5
4444,2023-05-07,Negombo Auto World,Hyundai,Elantra,2015,2000,Diesel,Automatic,36384,Pickup,Red,Male,42,Leasing,Ceylinco Insurance,12637247.26,0.051,11988863.91,3,2023,5
4445,2022-10-23,Galle Car Traders,Toyota,Prius,2019,2000,Diesel,Manual,2363,SUV,Blue,Male,46,Leasing,HNB Assurance,12638909.54,0.06,11881900.92,6,2022,10
4446,2022-05-14,Negombo Auto World,Toyota,Corolla,2016,1300,Electric,Manual,148186,Hatchback,White,Male,64,Bank Loan,None,5006600.47,0.001,5003794.65,1,2022,5
4447,2022-01-28,Colombo Auto Hub,Nissan,Leaf,2016,1500,Electric,Manual,17029,Sedan,Black,Male,44,Cash,Sri Lanka Insurance,10016396.22,0.061,9409762.27,1,2022,1
4448,2023-02-18,Jaffna Vehicle Center,Honda,Fit,2010,1800,Electric,Automatic,15473,Sedan,White,Male,42,Leasing,HNB Assurance,10899393.44,0.016,10724851.26,6,2023,2
4449,2023-03-31,Jaffna Vehicle Center,Nissan,Leaf,2016,2000,Hybrid,Automatic,98624,Sedan,Red,Female,46,Leasing,Ceylinco Insurance,9214978.64,0.033,8906800.79,7,2023,3
4450,2023-02-04,Kandy Motors,Toyota,Prius,2010,1500,Hybrid,Automatic,46487,SUV,Blue,Female,64,Cash,None,8358273.51,0.001,8348902.51,4,2023,2
4451,2022-11-26,Kandy Motors,Nissan,Navara,2010,1000,Diesel,Automatic,47886,Sedan,Black,Female,61,Cash,Sri Lanka Insurance,12537937.52,0.058,11816889.37,3,2022,11
4452,2023-02-19,Galle Car Traders,Nissan,Navara,2012,2000,Petrol,Manual,59665,Sedan,Silver,Female,63,Leasing,None,6919481.41,0.075,6402867.72,3,2023,2
4453,2022-11-15,Kandy Motors,Nissan,X-Trail,2013,2000,Electric,Automatic,42749,Hatchback,Blue,Male,55,Leasing,Sri Lanka Insurance,7329074.65,0.049,6972421.79,8,2022,11
4454,2022-05-12,Colombo Auto Hub,Nissan,March,2017,2500,Electric,Manual,122448,Sedan,Blue,Female,38,Leasing,HNB Assurance,12219574.76,0.068,11385575.01,5,2022,5
4455,2023-06-28,Kandy Motors,Nissan,Navara,2010,2000,Hybrid,Manual,74241,SUV,Blue,Female,59,Bank Loan,Sri Lanka Insurance,3229445.86,0.08,2971775.42,8,2023,6
4456,2023-04-25,Kandy Motors,Suzuki,Alto,2016,1300,Electric,Automatic,18566,Pickup,Blue,Female,54,Cash,Sri Lanka Insurance,11124047.33,0.065,10402338.17,6,2023,4
4457,2023-04-10,Kandy Motors,Toyota,Vitz,2014,1800,Diesel,Manual,109846,Sedan,Blue,Female,39,Leasing,Ceylinco Insurance,6805400.43,0.038,6548726.69,2,2023,4
4458,2022-08-11,Kandy Motors,Suzuki,Wagon R,2016,1000,Petrol,Automatic,72713,Sedan,Silver,Female,47,Cash,Ceylinco Insurance,9514257.97,0.057,8971000.9,7,2022,8
4459,2023-05-06,Kandy Motors,Mitsubishi,Lancer,2011,1800,Diesel,Manual,9241,Pickup,Black,Male,46,Bank Loan,None,12793641.74,0.028,12437553.5,2,2023,5
4460,2022-09-24,Galle Car Traders,Suzuki,Swift,2010,1800,Electric,Manual,17468,Sedan,Red,Male,58,Bank Loan,HNB Assurance,4737403.02,0.02,4640509.54,7,2022,9
4461,2022-04-13,Galle Car Traders,Hyundai,Santa Fe,2014,1300,Electric,Automatic,51403,SUV,Black,Female,54,Bank Loan,None,11300597.71,0.015,11133711.5,3,2022,4
4462,2022-08-27,Galle Car Traders,Suzuki,Alto,2011,1500,Hybrid,Automatic,35051,Pickup,White,Female,57,Bank Loan,None,10517713.68,0.048,10007636.52,9,2022,8
4463,2022-07-15,Galle Car Traders,Toyota,Hilux,2019,2000,Electric,Manual,45242,Sedan,Blue,Female,26,Leasing,Ceylinco Insurance,8399825.16,0.0,8397368.83,7,2022,7
4464,2023-05-28,Negombo Auto World,Nissan,Leaf,2018,1300,Electric,Automatic,32266,Sedan,Black,Male,41,Bank Loan,Ceylinco Insurance,9678320.04,0.057,9131115.1,4,2023,5
4465,2023-06-30,Jaffna Vehicle Center,Hyundai,Santa Fe,2022,1800,Electric,Automatic,59138,Sedan,Silver,Female,33,Leasing,Sri Lanka Insurance,11543691.53,0.025,11251423.44,4,2023,6
4466,2022-01-12,Colombo Auto Hub,Mitsubishi,Pajero,2018,1500,Diesel,Automatic,32113,SUV,Red,Female,50,Cash,Sri Lanka Insurance,3449206.83,0.06,3240736.92,7,2022,1
4467,2023-06-12,Kandy Motors,Toyota,Aqua,2017,2000,Diesel,Automatic,137104,Sedan,Red,Male,33,Cash,HNB Assurance,13910667.69,0.058,13109931.31,5,2023,6
4468,2023-03-16,Negombo Auto World,Nissan,X-Trail,2015,2000,Hybrid,Manual,53449,SUV,Blue,Female,56,Bank Loan,Sri Lanka Insurance,3441096.8,0.056,3249976.88,6,2023,3
4469,2023-06-19,Kandy Motors,Honda,Fit,2013,2500,Hybrid,Manual,95350,Sedan,Red,Female,57,Cash,None,8095104.37,0.068,7545173.45,5,2023,6
4470,2022-10-28,Negombo Auto World,Honda,Fit,2016,1300,Electric,Automatic,135377,Hatchback,Silver,Male,35,Leasing,None,8356764.28,0.071,7764989.87,3,2022,10
4471,2022-05-29,Galle Car Traders,Suzuki,Wagon R,2015,2000,Hybrid,Automatic,37645,Hatchback,Red,Male,25,Bank Loan,None,6930633.74,0.018,6806014.11,1,2022,5
4472,2022-01-10,Galle Car Traders,Mitsubishi,Pajero,2022,1300,Diesel,Automatic,21705,SUV,White,Male,29,Cash,None,5466021.92,0.001,5463269.02,2,2022,1
4473,2022-04-20,Colombo Auto Hub,Honda,Vezel,2022,1800,Petrol,Automatic,100925,Sedan,Black,Female,53,Leasing,HNB Assurance,4080307.01,0.052,3866686.57,1,2022,4
4474,2022-06-13,Negombo Auto World,Suzuki,Wagon R,2013,1500,Diesel,Manual,51613,Sedan,Blue,Male,36,Cash,Sri Lanka Insurance,8777268.82,0.062,8234112.87,6,2022,6
4475,2022-11-22,Colombo Auto Hub,Hyundai,Elantra,2013,1000,Hybrid,Automatic,112055,Hatchback,Red,Female,26,Cash,HNB Assurance,12734119.76,0.056,12018420.78,3,2022,11
4476,2022-05-29,Jaffna Vehicle Center,Suzuki,Wagon R,2018,1000,Petrol,Automatic,52176,SUV,Blue,Male,27,Bank Loan,Sri Lanka Insurance,10494657.51,0.056,9907687.7,7,2022,5
4477,2022-03-23,Negombo Auto World,Nissan,March,2018,2000,Diesel,Manual,93462,SUV,Silver,Male,42,Leasing,None,13722803.49,0.005,13660454.38,6,2022,3
4478,2023-01-19,Kandy Motors,Honda,Vezel,2014,1800,Diesel,Automatic,37296,Hatchback,Red,Male,31,Cash,None,2505003.56,0.017,2462621.44,8,2023,1
4479,2022-12-08,Kandy Motors,Mitsubishi,Outlander,2013,1800,Electric,Manual,140416,SUV,Blue,Female,50,Bank Loan,Ceylinco Insurance,4808990.37,0.04,4617153.34,5,2022,12
4480,2022-02-03,Galle Car Traders,Nissan,X-Trail,2017,2500,Hybrid,Automatic,99525,Hatchback,Red,Male,30,Leasing,Sri Lanka Insurance,3348353.46,0.022,3274278.16,6,2022,2
4481,2023-05-06,Galle Car Traders,Suzuki,Swift,2019,1800,Hybrid,Manual,52271,Sedan,Red,Male,31,Leasing,Sri Lanka Insurance,8425325.7,0.022,8236866.17,8,2023,5
4482,2022-03-30,Colombo Auto Hub,Mitsubishi,Outlander,2020,1500,Hybrid,Automatic,61310,Hatchback,White,Female,63,Bank Loan,Sri Lanka Insurance,10374921.43,0.022,10150198.83,6,2022,3
4483,2022-12-23,Colombo Auto Hub,Hyundai,Tucson,2016,1500,Petrol,Automatic,6939,Pickup,Black,Male,63,Leasing,None,10345572.27,0.074,9582302.6,1,2022,12
4484,2022-12-30,Negombo Auto World,Nissan,Navara,2014,2500,Electric,Automatic,55610,SUV,White,Female,30,Leasing,None,4180700.35,0.066,3906572.29,4,2022,12
4485,2022-06-05,Colombo Auto Hub,Mitsubishi,Outlander,2018,1000,Petrol,Automatic,101865,Sedan,White,Female,49,Leasing,HNB Assurance,11586534.42,0.041,11113157.99,9,2022,6
4486,2022-07-16,Jaffna Vehicle Center,Mitsubishi,Outlander,2015,1500,Diesel,Manual,99046,SUV,Red,Female,41,Cash,Sri Lanka Insurance,14179250.26,0.034,13690880.15,9,2022,7
4487,2022-04-08,Jaffna Vehicle Center,Suzuki,Alto,2015,1000,Hybrid,Manual,106723,Pickup,Blue,Male,30,Leasing,None,14123557.76,0.077,13039290.92,2,2022,4
4488,2023-01-05,Negombo Auto World,Mitsubishi,Lancer,2020,2000,Electric,Automatic,7597,Pickup,Red,Male,44,Bank Loan,Sri Lanka Insurance,6626748.06,0.052,6282485.98,1,2023,1
4489,2022-10-19,Kandy Motors,Honda,CR-V,2014,1500,Diesel,Manual,99966,Pickup,Red,Female,38,Cash,None,4523191.99,0.017,4447390.76,6,2022,10
4490,2022-08-17,Colombo Auto Hub,Suzuki,Swift,2016,1000,Diesel,Manual,47530,Hatchback,Red,Male,29,Bank Loan,HNB Assurance,4040295.32,0.001,4038037.95,2,2022,8
4491,2022-04-16,Jaffna Vehicle Center,Hyundai,Elantra,2020,2500,Petrol,Manual,123459,SUV,White,Female,57,Cash,Sri Lanka Insurance,11560438.87,0.022,11303300.17,4,2022,4
4492,2022-04-23,Galle Car Traders,Toyota,Vitz,2019,1300,Diesel,Automatic,130746,Pickup,Silver,Female,25,Bank Loan,HNB Assurance,8317352.31,0.054,7865385.42,2,2022,4
4493,2022-06-27,Galle Car Traders,Hyundai,Santa Fe,2010,1300,Diesel,Automatic,145024,Sedan,Blue,Female,53,Bank Loan,Ceylinco Insurance,13599658.33,0.003,13555525.56,7,2022,6
4494,2022-09-26,Kandy Motors,Mitsubishi,Outlander,2012,1800,Diesel,Manual,73098,Pickup,Blue,Male,54,Cash,Sri Lanka Insurance,5741564.1,0.069,5343208.1,8,2022,9
4495,2022-05-18,Kandy Motors,Toyota,Corolla,2021,1500,Hybrid,Manual,124681,Hatchback,Red,Female,44,Cash,HNB Assurance,6819730.14,0.039,6550867.14,8,2022,5
4496,2022-10-24,Jaffna Vehicle Center,Nissan,March,2018,1500,Diesel,Manual,149153,SUV,Red,Male,54,Leasing,None,12107994.51,0.063,11345159.16,6,2022,10
4497,2022-01-05,Kandy Motors,Hyundai,Tucson,2019,2000,Diesel,Automatic,72224,Pickup,Silver,Male,60,Cash,HNB Assurance,7176150.72,0.069,6683708.04,5,2022,1
4498,2022-10-04,Colombo Auto Hub,Honda,Vezel,2014,1300,Diesel,Manual,65234,Hatchback,Red,Female,61,Leasing,HNB Assurance,14286079.13,0.073,13244555.76,4,2022,10
4499,2022-06-07,Jaffna Vehicle Center,Hyundai,Elantra,2022,1500,Electric,Manual,3939,Pickup,Red,Male,37,Leasing,Ceylinco Insurance,3656472.19,0.059,3441155.39,8,2022,6
4500,2022-06-01,Negombo Auto World,Mitsubishi,Outlander,2019,2000,Petrol,Manual,107709,SUV,Silver,Male,33,Bank Loan,None,10218384.66,0.001,10210108.29,2,2022,6
4501,2023-01-31,Colombo Auto Hub,Honda,Fit,2012,1000,Electric,Automatic,106370,Hatchback,Red,Male,34,Bank Loan,Sri Lanka Insurance,10429511.85,0.043,9978569.45,4,2023,1
4502,2022-09-12,Galle Car Traders,Honda,Fit,2013,2000,Petrol,Automatic,133549,Sedan,Silver,Male,64,Cash,Ceylinco Insurance,7410577.67,0.015,7295984.13,2,2022,9
4503,2022-09-04,Colombo Auto Hub,Suzuki,Alto,2014,2000,Diesel,Automatic,70654,Hatchback,Silver,Female,52,Cash,Sri Lanka Insurance,11110124.58,0.035,10722024.94,8,2022,9
4504,2023-03-21,Kandy Motors,Suzuki,Swift,2016,1800,Hybrid,Manual,116152,SUV,Blue,Male,38,Cash,None,10740659.94,0.038,10330174.59,7,2023,3
4505,2023-06-14,Kandy Motors,Honda,Civic,2018,1300,Hybrid,Automatic,148729,Sedan,Blue,Female,52,Cash,None,5272640.55,0.072,4893617.59,8,2023,6
4506,2023-03-03,Kandy Motors,Nissan,Leaf,2010,1300,Hybrid,Manual,5184,Sedan,Black,Female,33,Bank Loan,HNB Assurance,13404403.16,0.002,13376339.94,5,2023,3
4507,2023-06-27,Galle Car Traders,Toyota,Corolla,2019,1500,Petrol,Automatic,18360,SUV,Silver,Female,62,Bank Loan,Ceylinco Insurance,11740203.36,0.05,11155735.32,8,2023,6
4508,2022-09-24,Galle Car Traders,Nissan,March,2022,1500,Electric,Automatic,25020,SUV,Silver,Female,46,Leasing,None,10546264.11,0.007,10476647.6,1,2022,9
4509,2022-04-08,Kandy Motors,Hyundai,Santa Fe,2018,1800,Hybrid,Automatic,4182,Hatchback,Red,Male,52,Leasing,Ceylinco Insurance,10873972.99,0.059,10234151.59,8,2022,4
4510,2022-05-04,Kandy Motors,Toyota,Aqua,2017,2500,Electric,Automatic,30401,Hatchback,Red,Male,34,Leasing,Ceylinco Insurance,2696447.72,0.059,2536125.4,1,2022,5
4511,2023-03-02,Jaffna Vehicle Center,Mitsubishi,Lancer,2022,2500,Petrol,Manual,96163,SUV,Silver,Female,52,Bank Loan,Ceylinco Insurance,3772829.79,0.039,3625140.58,6,2023,3
4512,2023-06-06,Galle Car Traders,Suzuki,Wagon R,2019,2500,Hybrid,Automatic,83312,Sedan,Silver,Male,37,Leasing,HNB Assurance,7339377.15,0.049,6981001.86,7,2023,6
4513,2022-03-06,Kandy Motors,Toyota,Vitz,2013,2500,Petrol,Automatic,114455,SUV,Red,Male,48,Bank Loan,Sri Lanka Insurance,14092497.89,0.058,13278516.12,7,2022,3
4514,2022-11-09,Kandy Motors,Hyundai,Elantra,2018,2000,Hybrid,Manual,39173,SUV,Silver,Female,42,Bank Loan,HNB Assurance,10982574.91,0.016,10809830.37,2,2022,11
4515,2023-06-24,Kandy Motors,Nissan,Navara,2017,1500,Electric,Manual,49095,Hatchback,Black,Male,36,Bank Loan,Sri Lanka Insurance,7503340.46,0.033,7256586.39,1,2023,6
4516,2022-07-01,Kandy Motors,Toyota,Aqua,2015,1300,Hybrid,Manual,115409,SUV,Blue,Female,56,Leasing,Ceylinco Insurance,13242748.83,0.044,12653531.06,8,2022,7
4517,2022-10-25,Colombo Auto Hub,Suzuki,Wagon R,2021,1800,Electric,Manual,5849,Pickup,Silver,Female,64,Leasing,HNB Assurance,8549568.0,0.031,8287085.12,1,2022,10
4518,2022-05-25,Colombo Auto Hub,Mitsubishi,Outlander,2019,2500,Electric,Automatic,9171,Sedan,Blue,Male,39,Cash,HNB Assurance,12271904.11,0.04,11782273.67,1,2022,5
4519,2022-12-22,Jaffna Vehicle Center,Nissan,Leaf,2015,1500,Hybrid,Automatic,50515,SUV,Black,Male,27,Bank Loan,HNB Assurance,7236657.81,0.015,7124701.39,2,2022,12
4520,2022-06-15,Galle Car Traders,Toyota,Aqua,2010,2500,Diesel,Automatic,143154,Sedan,Red,Female,48,Leasing,None,2941968.51,0.005,2925876.21,6,2022,6
4521,2023-06-01,Negombo Auto World,Nissan,Leaf,2017,1500,Electric,Manual,95446,SUV,Silver,Male,42,Leasing,None,6940716.2,0.042,6651069.29,4,2023,6
4522,2022-04-01,Colombo Auto Hub,Hyundai,Tucson,2020,1300,Diesel,Manual,86013,Pickup,Blue,Female,57,Leasing,HNB Assurance,14482292.42,0.065,13534628.82,9,2022,4
4523,2022-01-07,Jaffna Vehicle Center,Mitsubishi,Lancer,2010,1800,Electric,Manual,93486,Hatchback,Blue,Female,49,Bank Loan,None,13801067.27,0.04,13245294.24,8,2022,1
4524,2022-01-03,Negombo Auto World,Mitsubishi,Lancer,2019,2000,Hybrid,Manual,30541,Sedan,Red,Female,48,Bank Loan,Sri Lanka Insurance,12879936.6,0.037,12403041.94,5,2022,1
4525,2022-05-27,Colombo Auto Hub,Suzuki,Alto,2018,1000,Petrol,Automatic,36195,Sedan,Black,Male,30,Leasing,HNB Assurance,4217420.42,0.026,4108356.31,1,2022,5
4526,2022-12-16,Jaffna Vehicle Center,Honda,Civic,2022,2500,Diesel,Automatic,146806,Hatchback,Black,Female,34,Bank Loan,HNB Assurance,11157958.72,0.072,10349164.05,4,2022,12
4527,2022-12-26,Jaffna Vehicle Center,Honda,Vezel,2010,2000,Electric,Automatic,57977,Pickup,Red,Female,43,Cash,None,7847645.32,0.016,7723320.43,7,2022,12
4528,2022-03-23,Kandy Motors,Mitsubishi,Outlander,2012,2500,Electric,Manual,5166,Hatchback,Red,Male,47,Leasing,Ceylinco Insurance,10515040.05,0.034,10155465.84,7,2022,3
4529,2023-05-29,Negombo Auto World,Mitsubishi,Pajero,2015,1000,Diesel,Manual,53213,Pickup,Red,Male,63,Bank Loan,None,7811218.76,0.078,7200176.63,7,2023,5
4530,2022-09-16,Negombo Auto World,Honda,Vezel,2015,1300,Petrol,Automatic,140066,SUV,White,Male,41,Leasing,HNB Assurance,12906120.49,0.017,12682921.38,8,2022,9
4531,2022-12-30,Kandy Motors,Nissan,Leaf,2020,1300,Hybrid,Automatic,95099,Hatchback,Black,Male,52,Bank Loan,Sri Lanka Insurance,11543124.6,0.004,11495019.09,8,2022,12
4532,2022-06-27,Negombo Auto World,Suzuki,Alto,2018,1800,Petrol,Manual,48210,Hatchback,Red,Male,53,Bank Loan,None,10121966.37,0.065,9459343.5,8,2022,6
4533,2022-11-09,Colombo Auto Hub,Suzuki,Alto,2016,1500,Diesel,Manual,34770,Pickup,White,Male,47,Leasing,HNB Assurance,13677778.3,0.031,13252920.63,8,2022,11
4534,2022-09-14,Kandy Motors,Nissan,Leaf,2015,2000,Diesel,Automatic,138958,SUV,Blue,Female,62,Bank Loan,None,8624409.14,0.074,7982114.26,4,2022,9
4535,2022-04-16,Kandy Motors,Honda,Vezel,2017,1000,Hybrid,Automatic,133576,Pickup,Red,Female,57,Leasing,HNB Assurance,3138531.97,0.025,3060555.04,9,2022,4
4536,2023-03-10,Galle Car Traders,Suzuki,Wagon R,2021,1000,Diesel,Manual,134095,Pickup,White,Male,44,Leasing,HNB Assurance,5846287.1,0.0,5845113.7,4,2023,3
4537,2022-03-24,Jaffna Vehicle Center,Toyota,Corolla,2016,1000,Diesel,Automatic,5235,Sedan,White,Female,34,Bank Loan,Ceylinco Insurance,3947806.48,0.024,3851284.04,5,2022,3
4538,2022-02-23,Kandy Motors,Nissan,Navara,2013,1500,Petrol,Manual,77837,Hatchback,Blue,Male,51,Bank Loan,None,11664638.26,0.071,10833446.51,2,2022,2
4539,2023-04-01,Negombo Auto World,Suzuki,Swift,2016,2000,Hybrid,Manual,33375,SUV,White,Female,26,Cash,HNB Assurance,4660805.0,0.073,4319744.49,8,2023,4
4540,2023-06-04,Galle Car Traders,Honda,Civic,2012,2500,Hybrid,Manual,136319,Pickup,Silver,Female,55,Bank Loan,Sri Lanka Insurance,14273938.55,0.066,13338609.09,2,2023,6
4541,2023-06-03,Jaffna Vehicle Center,Toyota,Aqua,2018,2500,Electric,Manual,116872,Hatchback,White,Male,34,Bank Loan,Ceylinco Insurance,7690148.28,0.063,7204260.39,5,2023,6
4542,2022-11-13,Jaffna Vehicle Center,Honda,Fit,2020,2000,Petrol,Manual,23147,SUV,White,Male,49,Bank Loan,Ceylinco Insurance,3196684.19,0.021,3128620.94,7,2022,11
4543,2023-05-01,Jaffna Vehicle Center,Nissan,March,2011,2500,Diesel,Automatic,131195,Pickup,Blue,Female,57,Leasing,None,11390490.17,0.042,10908385.5,6,2023,5
4544,2022-08-20,Colombo Auto Hub,Mitsubishi,Outlander,2012,2500,Hybrid,Manual,32486,SUV,White,Female,26,Bank Loan,Sri Lanka Insurance,14908673.71,0.043,14263058.24,4,2022,8
4545,2022-02-26,Negombo Auto World,Hyundai,Elantra,2012,1000,Electric,Manual,105972,Sedan,Black,Male,52,Bank Loan,Ceylinco Insurance,4538281.93,0.069,4224386.06,6,2022,2
4546,2023-03-06,Galle Car Traders,Mitsubishi,Pajero,2012,1500,Petrol,Automatic,71525,Pickup,White,Female,58,Leasing,None,12497247.92,0.041,11985516.6,8,2023,3
4547,2022-09-05,Jaffna Vehicle Center,Mitsubishi,Lancer,2019,1500,Hybrid,Automatic,122370,Hatchback,White,Female,48,Bank Loan,None,5494679.55,0.033,5310788.42,9,2022,9
4548,2022-07-21,Negombo Auto World,Mitsubishi,Outlander,2017,2500,Diesel,Manual,128482,Hatchback,Black,Female,28,Leasing,HNB Assurance,7777991.23,0.002,7759129.03,7,2022,7
4549,2022-01-29,Colombo Auto Hub,Suzuki,Wagon R,2017,2000,Diesel,Manual,20205,Hatchback,Black,Male,58,Leasing,Sri Lanka Insurance,5921933.56,0.02,5804870.2,2,2022,1
4550,2022-05-20,Galle Car Traders,Nissan,March,2015,1300,Diesel,Automatic,43986,SUV,Black,Male,58,Bank Loan,HNB Assurance,13718568.09,0.059,12913708.88,1,2022,5
4551,2022-09-18,Jaffna Vehicle Center,Suzuki,Wagon R,2010,1500,Hybrid,Automatic,147662,Pickup,Black,Male,56,Leasing,None,5351941.9,0.023,5226296.58,8,2022,9
4552,2022-09-20,Jaffna Vehicle Center,Toyota,Prius,2014,1800,Electric,Manual,91518,Pickup,Black,Female,50,Cash,Sri Lanka Insurance,2971496.97,0.029,2884093.27,6,2022,9
4553,2023-06-19,Galle Car Traders,Toyota,Corolla,2018,1000,Diesel,Automatic,136104,Sedan,Red,Male,56,Leasing,Ceylinco Insurance,10184086.07,0.06,9570902.48,9,2023,6
4554,2023-06-16,Negombo Auto World,Honda,CR-V,2013,1000,Electric,Manual,83202,Hatchback,Silver,Female,45,Leasing,HNB Assurance,5236904.01,0.058,4935504.95,2,2023,6
4555,2023-03-06,Jaffna Vehicle Center,Mitsubishi,Outlander,2019,2500,Hybrid,Automatic,97353,Hatchback,Red,Female,56,Leasing,None,14227418.55,0.04,13652755.29,8,2023,3
4556,2023-01-15,Negombo Auto World,Toyota,Aqua,2014,1300,Hybrid,Manual,45026,SUV,White,Female,61,Bank Loan,None,2521389.72,0.047,2402671.2,4,2023,1
4557,2023-01-28,Galle Car Traders,Honda,CR-V,2020,1000,Electric,Manual,40503,Sedan,Red,Female,34,Leasing,Ceylinco Insurance,4756948.29,0.047,4534324.26,5,2023,1
4558,2022-04-09,Jaffna Vehicle Center,Hyundai,Tucson,2013,1000,Diesel,Automatic,63298,SUV,Blue,Male,36,Leasing,Sri Lanka Insurance,5486848.72,0.056,5178550.87,5,2022,4
4559,2022-04-24,Negombo Auto World,Suzuki,Wagon R,2022,2500,Hybrid,Automatic,115272,Sedan,Blue,Male,53,Cash,None,2648537.74,0.008,2627538.21,5,2022,4
4560,2022-05-31,Colombo Auto Hub,Toyota,Aqua,2010,1500,Electric,Automatic,73871,Sedan,White,Female,55,Cash,Sri Lanka Insurance,3747001.56,0.026,3651372.74,8,2022,5
4561,2022-02-06,Jaffna Vehicle Center,Nissan,X-Trail,2021,1300,Electric,Automatic,85832,SUV,Silver,Female,43,Bank Loan,HNB Assurance,9844984.61,0.055,9304644.88,7,2022,2
4562,2022-07-23,Jaffna Vehicle Center,Mitsubishi,Outlander,2016,1500,Hybrid,Automatic,47019,Pickup,Black,Male,64,Leasing,Ceylinco Insurance,9279148.44,0.051,8808150.82,3,2022,7
4563,2023-03-30,Negombo Auto World,Hyundai,Santa Fe,2021,1500,Diesel,Manual,75108,Sedan,White,Female,54,Leasing,HNB Assurance,5599525.41,0.007,5562890.78,7,2023,3
4564,2022-05-03,Jaffna Vehicle Center,Toyota,Corolla,2015,2000,Electric,Automatic,122642,SUV,Red,Male,49,Bank Loan,Sri Lanka Insurance,2973633.09,0.007,2951742.48,9,2022,5
